prec,recall,thresholds
0.08686325621809493,0.9791857973676156,-0.06017527
0.08686561490210987,0.9791857973676156,-0.052927226
0.08686797371422364,0.9791857973676156,-0.047054525
0.08687033265444671,0.9791857973676156,-0.020489601
0.08687269172278948,0.9791857973676156,0.14229326
0.08687505091926241,0.9791857973676156,0.19651058
0.08687741024387595,0.9791857973676156,0.28455982
0.0868797696966405,0.9791857973676156,0.35942554
0.08688212927756654,0.9791857973676156,0.40743732
0.0868844889866645,0.9791857973676156,0.42019454
0.0868868488239448,0.9791857973676156,0.43986514
0.08688920878941793,0.9791857973676156,0.4545937
0.08689156888309431,0.9791857973676156,0.4653533
0.08689392910498438,0.9791857973676156,0.48676497
0.0868962894550986,0.9791857973676156,0.53678674
0.08689864993344742,0.9791857973676156,0.5617806
0.08690101054004129,0.9791857973676156,0.563999
0.08690337127489066,0.9791857973676156,0.5883371
0.08690573213800598,0.9791857973676156,0.6026518
0.0869080931293977,0.9791857973676156,0.7066603
0.08691045424907629,0.9791857973676156,0.7443869
0.0869128154970522,0.9791857973676156,0.75001997
0.08691517687333587,0.9791857973676156,0.7510101
0.08691753837793778,0.9791857973676156,0.7706546
0.08691990001086838,0.9791857973676156,0.8037616
0.08692226177213815,0.9791857973676156,0.8393016
0.08692462366175752,0.9791857973676156,0.8491263
0.08692698567973696,0.9791857973676156,0.85318255
0.08692934782608695,0.9791857973676156,0.8553078
0.08693171010081796,0.9791857973676156,0.85628325
0.08693407250394043,0.9791857973676156,0.8611285
0.08693643503546485,0.9791857973676156,0.9109097
0.08693879769540168,0.9791857973676156,0.9183494
0.08694116048376138,0.9791857973676156,0.9245711
0.08691634505625917,0.9788797061524335,0.9290526
0.08691870736281358,0.9788797061524335,0.9610171
0.08689388997608176,0.9785736149372513,0.97511595
0.08689625180071213,0.9785736149372513,0.9828091
0.08689861375373743,0.9785736149372513,1.0045813
0.08687379379705891,0.9782675237220692,1.0235888
0.08687615526802218,0.9782675237220692,1.0676639
0.08685133335145567,0.977961432506887,1.0704975
0.08682651008535856,0.977655341291705,1.0768387
0.08680168546962078,0.9773492500765228,1.0951754
0.08677685950413223,0.9770431588613406,1.0986074
0.08677921866079438,0.9770431588613406,1.0996124
0.08675439073459844,0.9767370676461585,1.1045349
0.08675674940866208,0.9767370676461585,1.1310525
0.08673191952147906,0.9764309764309764,1.1340845
0.08670708828407515,0.9761248852157943,1.1353112
0.08668225569634021,0.9758187940006122,1.137658
0.08665742175816407,0.97551270278543,1.1415131
0.08663258646943658,0.9752066115702479,1.1552318
0.08663494221617947,0.9752066115702479,1.159766
0.08661010496546473,0.9749005203550658,1.1675359
0.0865852663639083,0.9745944291398837,1.1710999
0.08656042641139998,0.9742883379247016,1.1761372
0.08653558510782954,0.9739822467095194,1.1762935
0.08651074245308675,0.9736761554943373,1.176606
0.08648589844706138,0.9733700642791552,1.1795831
0.08648825065274152,0.9733700642791552,1.1859584
0.08646340468354774,0.9730639730639731,1.1883384
0.08643855736278083,0.972757881848791,1.1922525
0.08641370869033048,0.9724517906336089,1.2015013
0.0863888586660864,0.9721456994184267,1.2060138
0.08636400728993825,0.9718396082032446,1.2105628
0.08633915456177575,0.9715335169880625,1.2154863
0.08631430048148854,0.9712274257728803,1.219806
0.08628944504896627,0.9709213345576982,1.2230036
0.0862645882640986,0.970615243342516,1.2251774
0.08623973012677512,0.9703091521273339,1.2294891
0.08621487063688549,0.9700030609121518,1.2295932
0.08619000979431929,0.9696969696969697,1.2360668
0.08616514759896612,0.9693908784817876,1.2435462
0.08614028405071557,0.9690847872666054,1.2443459
0.08611541914945718,0.9687786960514233,1.2464063
0.08609055289508054,0.9684726048362412,1.2471745
0.08606568528747517,0.9681665136210591,1.2487868
0.08604081632653061,0.967860422405877,1.2490592
0.08601594601213639,0.9675543311906948,1.2493135
0.085991074344182,0.9672482399755127,1.2509241
0.08596620132255695,0.9669421487603306,1.2542167
0.0859413269471507,0.9666360575451485,1.2551922
0.08591645121785277,0.9663299663299664,1.2555158
0.08589157413455258,0.9660238751147842,1.2605913
0.08586669569713959,0.9657177838996021,1.2618186
0.08586903271460454,0.9657177838996021,1.2624516
0.0858441523094091,0.96541169268442,1.2629968
0.08581927054980948,0.9651056014692379,1.2652469
0.08579438743569504,0.9647995102540557,1.2655267
0.0857695029669552,0.9644934190388735,1.2655565
0.08574461714347932,0.9641873278236914,1.2659249
0.0857197299651568,0.9638812366085093,1.269088
0.08569484143187696,0.9635751453933272,1.2696598
0.08566995154352916,0.9632690541781451,1.276243
0.08564506030000273,0.9629629629629629,1.2809314
0.08562016770118698,0.9626568717477808,1.2827984
0.08559527374697122,0.9623507805325987,1.2837735
0.08557037843724476,0.9620446893174166,1.2838757
0.08554548177189687,0.9617385981022345,1.2855352
0.08552058375081681,0.9614325068870524,1.2860411
0.08549568437389386,0.9611264156718702,1.2863255
0.08547078364101726,0.9608203244566881,1.2899348
0.08544588155207625,0.960514233241506,1.2907491
0.08542097810696003,0.9602081420263239,1.2912269
0.08539607330555782,0.9599020508111418,1.2915199
0.08537116714775883,0.9595959595959596,1.2919712
0.08534625963345224,0.9592898683807775,1.2923404
0.08532135076252724,0.9589837771655954,1.292747
0.08529644053487295,0.9586776859504132,1.2930204
0.08527152895037857,0.9583715947352311,1.2931294
0.08524661600893318,0.9580655035200489,1.2939736
0.08522170171042598,0.9577594123048668,1.2970096
0.08519678605474601,0.9574533210896847,1.2976593
0.08517186904178242,0.9571472298745026,1.2977563
0.08514695067142429,0.9568411386593205,1.2977651
0.08512203094356069,0.9565350474441383,1.2985501
0.08509710985808068,0.9562289562289562,1.2990694
0.08507218741487334,0.9559228650137741,1.3017601
0.08504726361382767,0.955616773798592,1.301948
0.08502233845483273,0.9553106825834099,1.3028679
0.08499741193777753,0.9550045913682277,1.3033079
0.08497248406255108,0.9546985001530456,1.3041558
0.08494755482904237,0.9543924089378635,1.3045093
0.08492262423714037,0.9540863177226814,1.308522
0.08489769228673405,0.9537802265074993,1.3094331
0.08487275897771239,0.9534741352923171,1.3105342
0.0848478243099643,0.953168044077135,1.3109362
0.08482288828337875,0.9528619528619529,1.3130896
0.08479795089784463,0.9525558616467708,1.3152355
0.08477301215325087,0.9522497704315886,1.3153465
0.08474807204948634,0.9519436792164064,1.3157959
0.08472313058643995,0.9516375880012243,1.3176165
0.08469818776400055,0.9513314967860422,1.3180772
0.08467324358205701,0.9510254055708601,1.3200407
0.08464829804049818,0.950719314355678,1.3201109
0.0846233511392129,0.9504132231404959,1.320234
0.08459840287808999,0.9501071319253137,1.322229
0.08457345325701826,0.9498010407101316,1.3245069
0.0845485022758865,0.9494949494949495,1.325879
0.08452354993458351,0.9491888582797674,1.3263185
0.08449859623299806,0.9488827670645853,1.3264581
0.08447364117101892,0.9485766758494031,1.3267174
0.08444868474853483,0.948270584634221,1.3272078
0.08442372696543453,0.9479644934190389,1.3281898
0.08439876782160674,0.9476584022038568,1.3282868
0.08437380731694019,0.9473523109886747,1.3282876
0.08434884545132357,0.9470462197734925,1.3285307
0.08432388222464558,0.9467401285583104,1.3288544
0.0842989176367949,0.9464340373431283,1.3298274
0.08427395168766018,0.9461279461279462,1.3326846
0.08424898437713008,0.945821854912764,1.3341879
0.08422401570509325,0.9455157636975818,1.3347707
0.08419904567143831,0.9452096724823997,1.3360665
0.08417407427605388,0.9449035812672176,1.3365227
0.08414910151882857,0.9445974900520355,1.3366058
0.08412412739965096,0.9442913988368534,1.3366728
0.08409915191840964,0.9439853076216712,1.3378263
0.08407417507499318,0.9436792164064891,1.3378274
0.08404919686929013,0.943373125191307,1.3380847
0.08402421730118904,0.9430670339761249,1.3383957
0.08399923637057845,0.9427609427609428,1.3384376
0.08397425407734686,0.9424548515457606,1.3386873
0.0839492704213828,0.9421487603305785,1.3400791
0.08392428540257474,0.9418426691153964,1.3404757
0.08389929902081117,0.9415365779002143,1.3414147
0.08387431127598058,0.9412304866850322,1.3439462
0.08384932216797142,0.94092439546985,1.3445799
0.08382433169667212,0.9406183042546679,1.344889
0.08379933986197113,0.9403122130394858,1.3461108
0.08377434666375688,0.9400061218243037,1.3465592
0.08374935210191778,0.9397000306091216,1.3467169
0.0837243561763422,0.9393939393939394,1.346732
0.08369935888691857,0.9390878481787572,1.3470653
0.08367436023353522,0.9387817569635751,1.34771
0.08364936021608053,0.938475665748393,1.3482674
0.08362435883444287,0.9381695745332109,1.3483406
0.08359935608851055,0.9378634833180288,1.3487183
0.0835743519781719,0.9375573921028466,1.3500503
0.08354934650331523,0.9372513008876645,1.3508834
0.08352433966382886,0.9369452096724824,1.3511087
0.08349933145960106,0.9366391184573003,1.3517282
0.0834743218905201,0.9363330272421182,1.3520617
0.08344931095647427,0.936026936026936,1.3525103
0.08342429865735182,0.9357208448117539,1.3528842
0.08339928499304096,0.9354147535965718,1.3535736
0.08337426996342995,0.9351086623813897,1.3544441
0.08334925356840697,0.9348025711662076,1.3544596
0.08332423580786026,0.9344964799510254,1.3547058
0.08329921668167799,0.9341903887358433,1.3556471
0.08327419618974835,0.9338842975206612,1.3564967
0.0832491743319595,0.933578206305479,1.3578135
0.08322415110819958,0.933272115090297,1.3582606
0.08322642281970793,0.933272115090297,1.3582993
0.08320139760877873,0.9329660238751147,1.3583076
0.08317637103158354,0.9326599326599326,1.3590232
0.08315134308801048,0.9323538414447505,1.3591582
0.08312631377794764,0.9320477502295684,1.3593206
0.0831012831012831,0.9317416590143863,1.3597285
0.08307625105790493,0.9314355677992041,1.3599671
0.08305121764770121,0.931129476584022,1.3600532
0.08302618287055998,0.9308233853688399,1.3602312
0.08302844973516081,0.9308233853688399,1.3605076
0.08300341296928328,0.9305172941536578,1.3607693
0.082978374836173,0.9302112029384757,1.3607751
0.082953335335718,0.9299051117232935,1.3619868
0.08292829446780624,0.9295990205081114,1.3627123
0.08290325223232571,0.9292929292929293,1.3633322
0.0828782086291644,0.9289868380777472,1.3641578
0.08285316365821022,0.9286807468625651,1.3641711
0.08282811731935114,0.928374655647383,1.3644757
0.08280306961247508,0.9280685644322008,1.3647184
0.08277802053746997,0.9277624732170187,1.3649281
0.08275297009422368,0.9274563820018366,1.365481
0.08272791828262413,0.9271502907866545,1.3655804
0.0827028651025592,0.9268441995714723,1.3658105
0.08267781055391675,0.9265381083562901,1.3658328
0.08265275463658463,0.926232017141108,1.3662945
0.0826276973504507,0.9259259259259259,1.366584
0.08260263869540277,0.9256198347107438,1.3669165
0.08257757867132867,0.9253137434955617,1.3670727
0.0825525172781162,0.9250076522803795,1.3675607
0.08252745451565317,0.9247015610651974,1.3681078
0.08252970905613988,0.9247015610651974,1.3686411
0.08250464430116927,0.9243954698500153,1.3687278
0.08247957817665219,0.9240893786348332,1.3692243
0.08245451068247636,0.9237832874196511,1.3696814
0.08242944181852954,0.9234771962044689,1.3698127
0.08240437158469946,0.9231711049892868,1.3716061
0.08237929998087379,0.9228650137741047,1.3726188
0.08235422700694027,0.9225589225589226,1.3726227
0.08232915266278656,0.9222528313437405,1.372874
0.08230407694830036,0.9219467401285583,1.3732921
0.08227899986336931,0.9216406489133762,1.3735906
0.08225392140788107,0.9213345576981941,1.3740926
0.08222884158172328,0.921028466483012,1.3741217
0.08220376038478355,0.9207223752678299,1.3768361
0.08217867781694953,0.9204162840526476,1.3773588
0.08215359387810878,0.9201101928374655,1.3778683
0.08212850856814889,0.9198041016222834,1.3782954
0.08210342188695748,0.9194980104071013,1.3783146
0.08207833383442206,0.9191919191919192,1.3785696
0.08205324441043021,0.918885827976737,1.3786914
0.08202815361486948,0.9185797367615549,1.3787384
0.08200306144762738,0.9182736455463728,1.3792087
0.08197796790859142,0.9179675543311907,1.3792187
0.08195287299764911,0.9176614631160086,1.3805565
0.08192777671468796,0.9173553719008265,1.3809104
0.0819026790595954,0.9170492806856443,1.3815452
0.08187758003225895,0.9167431894704622,1.3824368
0.08185247963256602,0.9164370982552801,1.382591
0.08182737786040407,0.916131007040098,1.3833686
0.08180227471566054,0.9158249158249159,1.3836347
0.08180451127819549,0.9158249158249159,1.3838912
0.08177940613550609,0.9155188246097337,1.383963
0.0817542996199382,0.9152127333945516,1.385832
0.0817291917313792,0.9149066421793695,1.386693
0.08170408246971644,0.9146005509641874,1.3870791
0.0816789718348373,0.9142944597490053,1.3871136
0.08165385982662911,0.913988368533823,1.387133
0.08162874644497922,0.9136822773186409,1.3872763
0.08160363168977493,0.9133761861034588,1.3874997
0.08157851556090358,0.9130700948882767,1.3876665
0.08155339805825243,0.9127640036730946,1.3882266
0.08152827918170878,0.9124579124579124,1.3884083
0.08150315893115992,0.9121518212427303,1.3886852
0.08147803730649308,0.9118457300275482,1.3893107
0.08145291430759552,0.9115396388123661,1.3893859
0.08142778993435448,0.911233547597184,1.3895055
0.08140266418665719,0.9109274563820018,1.389523
0.08137753706439083,0.9106213651668197,1.389725
0.08135240856744262,0.9103152739516376,1.3901525
0.08132727869569975,0.9100091827364555,1.3903761
0.08130214744904937,0.9097030915212734,1.3904744
0.08127701482737867,0.9093970003060912,1.3915486
0.08125188083057479,0.9090909090909091,1.3919989
0.08122674545852485,0.908784817875727,1.3921427
0.08120160871111598,0.9084787266605449,1.3924907
0.0811764705882353,0.9081726354453628,1.3926558
0.0811513310897699,0.9078665442301805,1.3930848
0.08112619021560687,0.9075604530149984,1.3932389
0.08110104796563329,0.9072543617998163,1.3942125
0.08107590433973623,0.9069482705846342,1.3942695
0.08107812286222466,0.9069482705846342,1.3950927
0.08105297723292469,0.9066421793694521,1.3961697
0.08102783022740333,0.90633608815427,1.3964173
0.08100268184554758,0.9060299969390878,1.3967931
0.08097753208724447,0.9057239057239057,1.3969811
0.08095238095238096,0.9054178145087236,1.3978149
0.08092722844084403,0.9051117232935415,1.397935
0.08090207455252066,0.9048056320783594,1.3981375
0.0808769192872978,0.9044995408631772,1.3981855
0.0808517626450624,0.9041934496479951,1.398321
0.08082660462570138,0.903887358432813,1.398395
0.08080144522910165,0.9035812672176309,1.3996919
0.08077628445515014,0.9032751760024488,1.3998036
0.08075112230373371,0.9029690847872666,1.4004095
0.08072595877473926,0.9026629935720845,1.4007031
0.08070079386805365,0.9023569023569024,1.400823
0.08067562758356374,0.9020508111417203,1.4026537
0.08065045992115637,0.9017447199265382,1.4027647
0.08062529088071838,0.9014386287113559,1.4040217
0.08060012046213656,0.9011325374961738,1.4040363
0.08057494866529774,0.9008264462809917,1.4042814
0.08054977549008871,0.9005203550658096,1.4046592
0.08052460093639624,0.9002142638506275,1.4051471
0.08049942500410712,0.8999081726354453,1.4057498
0.08047424769310807,0.8996020814202632,1.4057661
0.08044906900328587,0.8992959902050811,1.4058175
0.08042388893452723,0.898989898989899,1.4064022
0.08039870748671887,0.8986838077747169,1.4065182
0.08037352465974751,0.8983777165595347,1.406584
0.08034834045349984,0.8980716253443526,1.4071541
0.08032315486786253,0.8977655341291705,1.4073517
0.08029796790272224,0.8974594429139884,1.407496
0.08027277955796566,0.8971533516988063,1.4076756
0.0802475898334794,0.8968472604836241,1.4077871
0.08022239872915012,0.896541169268442,1.4079032
0.08019720624486443,0.8962350780532599,1.4079307
0.08017201238050892,0.8959289868380778,1.4085203
0.0801468171359702,0.8956228956228957,1.408732
0.08012162051113485,0.8953168044077136,1.4094667
0.08009642250588944,0.8950107131925313,1.4095008
0.08007122312012054,0.8947046219773492,1.4099641
0.08004602235371466,0.8943985307621671,1.4101449
0.08002082020655836,0.894092439546985,1.4103963
0.07999561667853816,0.8937863483318029,1.4105871
0.07997041176954056,0.8934802571166207,1.4113053
0.07994520547945205,0.8931741659014386,1.4114369
0.07991999780815913,0.8928680746862565,1.4117837
0.07989478875554824,0.8925619834710744,1.4123235
0.07986957832150587,0.8922558922558923,1.4128538
0.07984436650591846,0.8919498010407101,1.4132978
0.07981915330867242,0.891643709825528,1.4146683
0.07979393872965419,0.8913376186103459,1.4146866
0.07976872276875017,0.8910315273951638,1.4149045
0.07974350542584677,0.8907254361799817,1.4149096
0.07971828670083034,0.8904193449647995,1.4149779
0.07969306659358728,0.8901132537496174,1.4150174
0.07966784510400395,0.8898071625344353,1.4151763
0.07964262223196668,0.8895010713192532,1.4156548
0.0796173979773618,0.889194980104071,1.4157665
0.07959217234007565,0.8888888888888888,1.4160098
0.07956694531999452,0.8885827976737067,1.4162129
0.07954171691700472,0.8882767064585246,1.4162687
0.07951648713099252,0.8879706152433425,1.4164065
0.0794912559618442,0.8876645240281604,1.416454
0.07946602340944602,0.8873584328129782,1.4165545
0.07944078947368421,0.8870523415977961,1.4168068
0.07941555415444503,0.886746250382614,1.4171098
0.07939031745161468,0.8864401591674319,1.4171218
0.07936507936507936,0.8861340679522498,1.4172206
0.0793398398947253,0.8858279767370677,1.4174589
0.07931459904043865,0.8855218855218855,1.4174951
0.07928935680210561,0.8852157943067034,1.4176491
0.07926411317961232,0.8849097030915213,1.4178882
0.07923886817284492,0.8846036118763392,1.4181339
0.07921362178168956,0.8842975206611571,1.4188088
0.07918837400603236,0.8839914294459749,1.4191208
0.07916312484575941,0.8836853382307928,1.419199
0.07913787430075683,0.8833792470156107,1.4193145
0.07911262237091068,0.8830731558004286,1.4194038
0.07908736905610705,0.8827670645852465,1.4198421
0.079062114356232,0.8824609733700642,1.4201012
0.07903685827117157,0.8821548821548821,1.4202497
0.07901160080081178,0.8818487909397,1.4205229
0.07898634194503867,0.8815426997245179,1.4205877
0.07896108170373824,0.8812366085093358,1.4206309
0.07893582007679649,0.8809305172941536,1.420819
0.0789105570640994,0.8806244260789715,1.4209158
0.07888529266553294,0.8803183348637894,1.4209775
0.07886002688098308,0.8800122436486073,1.4211574
0.07883475971033575,0.8797061524334252,1.421522
0.0788094911534769,0.879400061218243,1.4215902
0.07878422121029242,0.8790939700030609,1.421749
0.07875894988066826,0.8787878787878788,1.4218155
0.07873367716449028,0.8784817875726967,1.4219115
0.0787084030616444,0.8781756963575146,1.4220213
0.07868312757201647,0.8778696051423324,1.4221839
0.07865785069549233,0.8775635139271503,1.4223058
0.07863257243195786,0.8772574227119682,1.4223365
0.07860729278129887,0.8769513314967861,1.4225235
0.0785820117434012,0.876645240281604,1.4229189
0.07855672931815064,0.8763391490664217,1.4229944
0.07853144550543299,0.8760330578512396,1.4232352
0.07850616030513405,0.8757269666360575,1.4238993
0.07848087371713956,0.8754208754208754,1.4239926
0.0784555857413353,0.8751147842056933,1.4241062
0.07843029637760703,0.8748086929905112,1.4249969
0.07840500562584045,0.874502601775329,1.4250019
0.07837971348592129,0.8741965105601469,1.4250505
0.07835441995773527,0.8738904193449648,1.425069
0.07832912504116808,0.8735843281297827,1.4255404
0.07830382873610539,0.8732782369146006,1.4256934
0.07827853104243289,0.8729721456994184,1.4257808
0.07825323196003624,0.8726660544842363,1.4257812
0.07822793148880106,0.8723599632690542,1.4261812
0.07820262962861299,0.8720538720538721,1.4262712
0.07817732637935768,0.87174778083869,1.4262829
0.0781520217409207,0.8714416896235078,1.4263194
0.07812671571318766,0.8711355984083257,1.4263759
0.07810140829604414,0.8708295071931436,1.4264544
0.07807609948937572,0.8705234159779615,1.4266608
0.07805078929306795,0.8702173247627794,1.4276344
0.07802547770700637,0.8699112335475971,1.4276645
0.07800016473107652,0.869605142332415,1.4278423
0.07797485036516391,0.8692990511172329,1.4280604
0.07794953460915406,0.8689929599020508,1.4282831
0.07792421746293246,0.8686868686868687,1.4284434
0.07789889892638457,0.8683807774716865,1.428448
0.0778735789993959,0.8680746862565044,1.4287984
0.07784825768185188,0.8677685950413223,1.4290963
0.07782293497363796,0.8674625038261402,1.4294746
0.07779761087463957,0.8671564126109581,1.42949
0.07777228538474214,0.8668503213957759,1.4296526
0.07774695850383105,0.8665442301805938,1.4296703
0.07772163023179171,0.8662381389654117,1.4300361
0.07769630056850951,0.8659320477502296,1.4307245
0.07767096951386981,0.8656259565350475,1.430797
0.07764563706775797,0.8653198653198653,1.4308277
0.07762030323005933,0.8650137741046832,1.4311239
0.07759496800065921,0.8647076828895011,1.4318063
0.07756963137944295,0.864401591674319,1.4318459
0.07754429336629584,0.8640955004591369,1.4319175
0.07751895396110317,0.8637894092439548,1.4321477
0.07749361316375024,0.8634833180287725,1.4321971
0.0774682709741223,0.8631772268135904,1.4323581
0.07744292739210461,0.8628711355984083,1.4324502
0.07741758241758241,0.8625650443832262,1.4329469
0.07739223605044095,0.8622589531680441,1.4330595
0.07736688829056541,0.8619528619528619,1.4339417
0.07734153913784103,0.8616467707376798,1.4341261
0.07731618859215299,0.8613406795224977,1.4342554
0.07729083665338646,0.8610345883073156,1.4343774
0.0772654833214266,0.8607284970921335,1.4343904
0.0772401285961586,0.8604224058769513,1.4349098
0.07721477247746758,0.8601163146617692,1.4353176
0.07718941496523866,0.8598102234465871,1.4354746
0.07716405605935697,0.859504132231405,1.4356507
0.07713869575970761,0.8591980410162229,1.4357415
0.07711333406617567,0.8588919498010407,1.4357653
0.07708797097864623,0.8585858585858586,1.4358339
0.07706260649700435,0.8582797673706765,1.4361621
0.07703724062113508,0.8579736761554944,1.4368061
0.07701187335092348,0.8576675849403123,1.4369231
0.07698650468625456,0.85736149372513,1.4373007
0.07696113462701336,0.8570554025099479,1.4375421
0.07693576317308486,0.8567493112947658,1.4391091
0.07691039032435404,0.8564432200795837,1.4399194
0.0768850160807059,0.8561371288644016,1.440406
0.0768596404420254,0.8558310376492194,1.4404259
0.07683426340819749,0.8555249464340373,1.440801
0.07680888497910711,0.8552188552188552,1.4410474
